../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_14	2	2	9	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_23	2	3	15	0
../code_corpus/HtmlCleaner/comments/DefaultTagProvider.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/XPather.java_13	0	5	16	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_12	1	5	3	0
../code_corpus/HtmlCleaner/comments/TagNode.java_5	1	0	34	0
../code_corpus/HtmlCleaner/comments/XPatherException.java_3	0	2	37	0
../code_corpus/HtmlCleaner/comments/TagNode.java_10	2	3	14	0
../code_corpus/HtmlCleaner/comments/SimpleHtmlSerializer.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_20	0	5	1	0
../code_corpus/HtmlCleaner/comments/HtmlSerializer.java_2	0	6	11	0
../code_corpus/HtmlCleaner/comments/TagNode.java_7	2	3	27	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_15	2	3	10	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_17	2	3	14	0
../code_corpus/HtmlCleaner/comments/CompactHtmlSerializer.java_2	0	6	11	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_8	0	2	28	0
../code_corpus/HtmlCleaner/comments/TagNode.java_15	2	3	1	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_9	0	6	17	0
../code_corpus/HtmlCleaner/comments/XPather.java_9	2	4	14	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_6	0	1	30	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_10	2	5	6	0
../code_corpus/HtmlCleaner/comments/FastHtmlSerializer.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/TagNode.java_9	1	5	9	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/HtmlCleanerException.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/Html5TagProvider.java_3	2	1	30	0
../code_corpus/HtmlCleaner/comments/XmlSerializer.java_8	1	2	32	0
../code_corpus/HtmlCleaner/comments/EndTagToken.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/TagNode.java_17	4	4	23	0
../code_corpus/HtmlCleaner/comments/TagNode.java_30	1	2	29	0
../code_corpus/HtmlCleaner/comments/Serializer.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/Serializer.java_12	2	11	91	0
../code_corpus/HtmlCleaner/comments/TagNode.java_21	2	2	12	0
../code_corpus/HtmlCleaner/comments/XmlSerializer.java_10	0	2	32	0
../code_corpus/HtmlCleaner/comments/ContentNode.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/SimpleHtmlSerializer.java_3	0	4	32	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_2	0	6	11	0
../code_corpus/HtmlCleaner/comments/Utils.java_9	1	10	31	0
../code_corpus/HtmlCleaner/comments/TagToken.java_3	0	2	32	0
../code_corpus/HtmlCleaner/comments/PrettyHtmlSerializer.java_3	0	3	34	0
../code_corpus/HtmlCleaner/comments/EndTagToken.java_3	0	1	40	0
../code_corpus/HtmlCleaner/comments/Serializer.java_10	2	9	95	0
../code_corpus/HtmlCleaner/comments/TagNode.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/TagNode.java_26	2	3	27	0
../code_corpus/HtmlCleaner/comments/XPather.java_14	0	3	16	0
../code_corpus/HtmlCleaner/comments/TagNode.java_37	1	4	23	0
../code_corpus/HtmlCleaner/comments/SimpleHtmlSerializer.java_2	0	6	11	0
../code_corpus/HtmlCleaner/comments/SpecialEntity.java_2	0	6	11	0
../code_corpus/HtmlCleaner/comments/XPatherException.java_2	0	6	12	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_20	1	5	2	0
../code_corpus/HtmlCleaner/comments/XmlSerializer.java_5	1	2	32	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_8	0	5	17	0
../code_corpus/HtmlCleaner/comments/DomSerializer.java_2	0	2	38	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_3	1	11	4	0
../code_corpus/HtmlCleaner/comments/CleanerProperties.java_3	0	1	44	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_6	1	7	18	0
../code_corpus/HtmlCleaner/comments/CleanerTransformations.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/TagToken.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/XmlSerializer.java_3	0	2	35	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_21	1	3	20	0
../code_corpus/HtmlCleaner/comments/HtmlNode.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/XPather.java_4	0	3	14	0
../code_corpus/HtmlCleaner/comments/DomSerializer.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/CleanerTransformations.java_3	1	1	45	0
../code_corpus/HtmlCleaner/comments/TagNode.java_13	3	4	89	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_5	0	4	9	0
../code_corpus/HtmlCleaner/comments/SpecialEntity.java_7	1	1	29	0
../code_corpus/HtmlCleaner/comments/TagNode.java_8	2	3	30	0
../code_corpus/HtmlCleaner/comments/PrettyHtmlSerializer.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_13	2	5	1	0
../code_corpus/HtmlCleaner/comments/TagTransformation.java_2	0	6	12	0
../code_corpus/HtmlCleaner/comments/Utils.java_2	0	6	11	0
../code_corpus/HtmlCleaner/comments/Utils.java_6	1	8	62	0
../code_corpus/HtmlCleaner/comments/TagNode.java_36	1	3	4	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_11	1	5	6	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_22	1	5	21	0
../code_corpus/HtmlCleaner/comments/HtmlCleaner.java_18	2	1	30	0
../code_corpus/HtmlCleaner/comments/HtmlSerializer.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/DoctypeToken.java_3	0	1	41	0
../code_corpus/HtmlCleaner/comments/BaseToken.java_3	0	5	32	0
../code_corpus/HtmlCleaner/comments/XmlSerializer.java_4	1	2	32	0
../code_corpus/HtmlCleaner/comments/Utils.java_5	0	4	18	0
../code_corpus/HtmlCleaner/comments/HtmlCleanerException.java_3	0	1	40	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_1	0	11	51	0
../code_corpus/HtmlCleaner/comments/TagNode.java_19	3	1	29	0
../code_corpus/HtmlCleaner/comments/DefaultTagProvider.java_5	1	5	5	0
../code_corpus/HtmlCleaner/comments/Serializer.java_3	0	1	32	0
../code_corpus/HtmlCleaner/comments/TagNode.java_34	2	5	31	0
../code_corpus/HtmlCleaner/comments/ContentNode.java_3	0	1	41	0
../code_corpus/HtmlCleaner/comments/TagNodeVisitor.java_3	3	7	63	0
../code_corpus/HtmlCleaner/comments/XmlSerializer.java_6	1	2	32	0
../code_corpus/HtmlCleaner/comments/Serializer.java_11	1	8	40	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_16	2	4	4	0
../code_corpus/HtmlCleaner/comments/Serializer.java_7	2	5	36	0
../code_corpus/HtmlCleaner/comments/Serializer.java_14	2	12	118	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_4	1	2	21	0
../code_corpus/HtmlCleaner/comments/CompactXmlSerializer.java_3	0	3	34	0
../code_corpus/HtmlCleaner/comments/HtmlCleanerException.java_2	0	6	12	0
../code_corpus/HtmlCleaner/comments/Serializer.java_4	2	6	15	0
../code_corpus/HtmlCleaner/comments/TagTransformation.java_4	1	12	104	0
../code_corpus/HtmlCleaner/comments/PrettyHtmlSerializer.java_4	2	2	22	0
../code_corpus/HtmlCleaner/comments/TagNode.java_6	2	2	30	0
../code_corpus/HtmlCleaner/comments/Utils.java_11	1	10	87	0
../code_corpus/HtmlCleaner/comments/HtmlSerializer.java_3	0	2	35	0
../code_corpus/HtmlCleaner/comments/Utils.java_8	1	8	38	0
../code_corpus/HtmlCleaner/comments/CompactHtmlSerializer.java_3	0	4	31	0
../code_corpus/HtmlCleaner/comments/HtmlTokenizer.java_18	1	1	26	0
