52691	[]	If you were using JGraph, you should give a try to JGraphT which is designed for algorithms.  One of its features is visualization using the JGraph library. It's still developed, but pretty stable. I analyzed the complexity of JGraphT algorithms some time ago.  Some of them aren't the quickest, but if you're going to implement them on your own and need to display your graph, then it might be the best choice.  I really liked using its API, when I quickly had to write an app that was working on graph and displaying it later.
348542	[]	Possibly a duplicate of 'Good Java graph algorithm library?'. The short answer would be to look at JGraphT.
348553	[]	The two most common ways to represent a graph are adjacency matrix and adjacency lists.  Let n be the number of nodes.  Adjacency matrix A is an n x n matrix of boolean values, such that A(i, j) = 1 if nodes i and j are connected, and 0 if they are not.In adjacency lists representation for each node you maintain a list of the nodes it is connected to (adjacent to).The question now is what you want to do with the graph.  If it is something simple, it may make sense to roll your own.  If not, you may want to poke around the web for a java library to handle graphs.  JGraphT has been mentioned.If you want to use adjacency matrix, then you can easily represent it in Java as a 2D array of bool's or int's.  You would need to give each node an index.  The easiest way to do that is to keep your Node objects in an array, always in the same order.  So you would really have two data structures: an array of Nodes, which are objects that represent whatever your nodes actually are, and the adjacency matrix, which refers to the Nodes by their indices.  Once you populate the matrix, if you can easily find a node that is connected to most other nodes by adding up the values (0s and 1s) in all the columns (or rows), and finding the maximum.  Hope this helps.
440852	[]	There's also http://www.jgrapht.org, which has software licensed under the LGPL. I have to warn you though, implementing your own is fraught with danger. If you plan on using recursion on your structure (which is a graph), you'll have to ensure that it's acyclic, or you'll run into infinite loop problems. Better to use third party code where they've already dealt with the issues.
684413	[]	Check out JGraphT library, it specializes in graph algorithms and does what you need.
736189	[]	Naturally you will learn a lot about pathfinding if you write your own implementation. But you will also spend a lot of time doing it.Check out the JGraphT library that deals with graphs in general, has a nice API and supports more shortest path algorithms than just A*.
738688	[]	I'm trying to analyze the usage of "#include" in C files (what is included first, dependencies...).To do so, I extract from a C file the "#include" and I'm building a graph. I would like to identify common patterns in this graph...So far, I'm using JGraphT as the graph engine (not sure this is the correct expression) and JGraph for the rendering (however using jgraph is a bit problematic since the Layouts are no longer included in the free release). I've been unable to find any isomorphism support in jgrapht. Do you know any solution providing this kind of support (something like igraph but for java)..?I'm using java 1.5 and the proposed solution must be free...
745065	[]	JGraphT sounds like what you're after.JGraphT is a free Java graph library that provides mathematical graph-theory objects and algorithms. JGraphT supports various types of graphs.Their API can create graphs from various input and also supports creating graphs using addVertex, addEdge. They support finding shortest paths using various well know algorithms such as Bellman-Ford and Dijkstra They also have a complete javadoc available online.
756692	[]	Looks like there was a mention of isomorphism in the "experimental" package of JGraphT a few months back, but apparently no documentation.Isomorphism comparison is a fundamental requirement in cheminformatics software (technically it's monomorphism that's used). Atoms are "nodes" and bonds are "edges". Molecular graphs are undirected and can be cyclic. A few open source cheminformatics libraries written in Java are available. You might be able to find some clues for solving your problem by looking at these libraries.For example, I've written a BSD-licensed cheminformatics library called MX that implements a monomorphism algorithm based on VF. I wrote a high-level overview of how the algorithm was implemented, and you can browse the source for the mapping package in my GitHub repository. Most of the work is done in the DefaultState class.MX also includes a fast exhaustive ring detector and other graph manipulations that might be applicable to your problem.
811609	[]	You could use the JGraphT library which supports serializing graphs into a text file with the ML format. GraphMLExporter Javadoc.
826042	[]	How do you take a java library that is for the desktop or an applet and make it so you can use its functions for a web page?  I know not all things are meant for the web, but can you call a "regular" java class in an apache/tomcat setup server and it "work"?  Do you have to so something to it to get it work with a web page?I was interested in jgrapht for the web but it looks like all desktop or applet and I don't know that it would be possible to return its graphics to the browser, but maybe its libraries and a generated .png rendered by the browser.Although there is debate on applets being alive or dead, I am not interested in using one at the moment, as it appears it is dead, albeit with new possible life in the latest update 6u10.  I don't know that I want to invest in JavaFX either.
854877	[]	Summary:JGraphT if you are more interested in data structures and algorithms.JGraph if your primary focus is visualization.Jung, yWorks, and BFG are other things people tried using.Prefuse is a no no since one has to rewrite most of it.
1348993	[]	JGraphT is a nice open source graphing library licensed under the LGPL license.  I have used it in the past to deal with graphs and detecting cycles within the graphs.  It is also fairly easy to use, and you can use JGraph to visualize the graphs.
1432429	[]	Take a look at http://www.jgrapht.org/ where a free java graph library is provided. Using this library you can create all kind of graphs, and since tree's is just a subset of graphs you can also create tree's with this library. A DFS (or BFS) is easy to implement using this library, or you can use the algorithms provided by the library. However, implementing a DFS (or BFS) is a good exercise.Good Luck!
